id,name,limit,lowalch,highalch,members
975,Machete,15.0,16.0,24.0,True
355,Mackerel,6000.0,6.0,9.0,True
6889,Mage's book,15.0,200.0,300.0,True
22201,Magic bird house,250.0,2.0,3.0,True
10025,Magic box,250.0,240.0,360.0,True
9848,Magic cape rack (flatpack),500.0,4.0,6.0,True
10284,Magic comp bow,8.0,1000.0,1500.0,True
11491,Magic essence mix(1),2000.0,52.0,78.0,True
11489,Magic essence mix(2),2000.0,72.0,108.0,True
12932,Magic fang,5.0,40800.0,61200.0,True
6030,Magic leaves,999.0,1.0,1.0,True
1513,Magic logs,12000.0,128.0,192.0,True
859,Magic longbow,18000.0,1024.0,1536.0,True
70,Magic longbow (u),10000.0,512.0,768.0,True
11515,Magic mix(1),2000.0,60.0,90.0,True
11513,Magic mix(2),2000.0,80.0,120.0,True
3046,Magic potion(1),2000.0,60.0,90.0,True
3044,Magic potion(2),2000.0,80.0,120.0,True
3042,Magic potion(3),2000.0,100.0,150.0,True
3040,Magic potion(4),2000.0,120.0,180.0,True
3448,Magic pyre logs,11000.0,256.0,384.0,True
6051,Magic roots,11000.0,1.0,1.0,True
5374,Magic sapling,200.0,1.0,1.0,True
5316,Magic seed,200.0,168.0,253.0,True
22263,Magic shield,18000.0,512.0,768.0,True
861,Magic shortbow,18000.0,640.0,960.0,True
72,Magic shortbow (u),10000.0,320.0,480.0,True
12786,Magic shortbow scroll,10000.0,2000.0,3000.0,True
1389,Magic staff,125.0,80.0,120.0,False
21952,Magic stock,10000.0,112.0,168.0,True
8788,Magic stone,11000.0,300000.0,450000.0,True
6038,Magic string,11000.0,1.0,1.0,True
11252,Magpie impling jar,18000.0,20.0,30.0,True
28313,Magus ring,999.0,56000.0,84000.0,True
8508,Mahogany armchair (flatpack),500.0,4.0,6.0,True
9861,Mahogany armour case (flatpack),500.0,4.0,6.0,True
8572,Mahogany bench (flatpack),500.0,4.0,6.0,True
22195,Mahogany bird house,250.0,2.0,3.0,True
8514,Mahogany bookcase (flatpack),500.0,4.0,6.0,True
9845,Mahogany cape rack (flatpack),500.0,4.0,6.0,True
8606,Mahogany dresser (flatpack),500.0,4.0,6.0,True
9867,Mahogany fancy dress box (flatpack),500.0,4.0,6.0,True
32050,Mahogany hull parts,100.0,1500.0,2250.0,True
6332,Mahogany logs,11000.0,20.0,30.0,True
9856,Mahogany magic wardrobe (flatpack),500.0,4.0,6.0,True
8782,Mahogany plank,13000.0,600.0,900.0,True
6213,Mahogany pyre logs,11000.0,80.0,120.0,True
31973,Mahogany repair kit,13000.0,1000.0,1500.0,True
21480,Mahogany sapling,200.0,1.0,1.0,True
21488,Mahogany seed,200.0,19.0,28.0,True
9450,Mahogany stock,10000.0,53.0,79.0,True
8558,Mahogany table (flatpack),500.0,4.0,6.0,True
9851,Mahogany toy box (flatpack),500.0,4.0,6.0,True
8620,Mahogany wardrobe (flatpack),500.0,4.0,6.0,True
11931,Malediction shard 1,10000.0,12400.0,18600.0,True
11932,Malediction shard 2,10000.0,12400.0,18600.0,True
11933,Malediction shard 3,10000.0,12400.0,18600.0,True
11924,Malediction ward,8.0,18000.0,27000.0,True
25772,Malicious ashes,999.0,1.0,1.0,True
391,Manta ray,10000.0,80.0,120.0,True
22192,Maple bird house,250.0,2.0,3.0,True
6416,Maple blackjack,125.0,480.0,720.0,True
6420,Maple blackjack(d),125.0,640.0,960.0,True
6418,Maple blackjack(o),125.0,640.0,960.0,True
6028,Maple leaves,999.0,1.0,1.0,True
1517,Maple logs,15000.0,32.0,48.0,False
851,Maple longbow,18000.0,256.0,384.0,False
62,Maple longbow (u),10000.0,128.0,192.0,True
3444,Maple pyre logs,11000.0,64.0,96.0,True
6047,Maple roots,11000.0,1.0,1.0,True
5372,Maple sapling,200.0,1.0,1.0,True
5314,Maple seed,200.0,19.0,28.0,True
22257,Maple shield,18000.0,128.0,192.0,True
853,Maple shortbow,18000.0,160.0,240.0,False
64,Maple shortbow (u),10000.0,80.0,120.0,True
9448,Maple stock,10000.0,40.0,60.0,True
8786,Marble block,11000.0,100000.0,150000.0,True
9847,Marble cape rack (flatpack),500.0,4.0,6.0,True
9858,Marble magic wardrobe (flatpack),500.0,4.0,6.0,True
5096,Marigold seed,600.0,1.0,1.0,True
6010,Marigolds,600.0,1.0,1.0,True
32352,Marlin,999.0,68.0,102.0,True
32362,Marlin scales,999.0,20.0,30.0,True
251,Marrentill,13000.0,2.0,3.0,True
93,Marrentill potion (unf),10000.0,2.0,3.0,True
5292,Marrentill seed,600.0,1.0,1.0,True
10143,Marrentill tar,7000.0,1.0,1.0,True
23522,Mask of ranul,70.0,2000.0,3000.0,True
27355,Masori armour set (f),5.0,58000.0,87000.0,True
27229,Masori body,8.0,480000.0,720000.0,True
27238,Masori body (f),8.0,640000.0,960000.0,True
27232,Masori chaps,8.0,400000.0,600000.0,True
27241,Masori chaps (f),8.0,520000.0,780000.0,True
27226,Masori mask,8.0,320000.0,480000.0,True
27235,Masori mask (f),8.0,360000.0,540000.0,True
21387,Master scroll book (empty),100.0,2000.0,3000.0,True
6914,Master wand,70.0,40000.0,60000.0,True
5765,Mature cider,2000.0,1.0,1.0,True
5741,Mature wmb,2000.0,1.0,1.0,True
2327,Meat pie,10000.0,6.0,9.0,False
2293,Meat pizza,10000.0,20.0,30.0,False
7449,Meat tenderiser,50.0,16600.0,24900.0,True
6392,Menaphite purple hat,150.0,14.0,21.0,True
6398,Menaphite purple kilt,150.0,8.0,12.0,True
6396,Menaphite purple robe,150.0,16.0,24.0,True
6394,Menaphite purple top,150.0,8.0,12.0,True
6400,Menaphite red hat,150.0,14.0,21.0,True
6406,Menaphite red kilt,150.0,8.0,12.0,True
6404,Menaphite red robe,150.0,16.0,24.0,True
6402,Menaphite red top,150.0,8.0,12.0,True
27211,Menaphite remedy(1),999.0,44.0,66.0,True
27208,Menaphite remedy(2),999.0,44.0,66.0,True
27205,Menaphite remedy(3),999.0,44.0,66.0,True
27202,Menaphite remedy(4),2000.0,44.0,66.0,True
32110,Merchant's paint,999.0,1.0,1.0,True
21649,Merfolk trident,125.0,160.0,240.0,True
29955,Metztonalli white,999.0,200.0,300.0,True
7070,Minced meat,13000.0,3.0,4.0,True
19617,Mind altar teleport (tablet),10000.0,1.0,1.0,True
5801,Mind bomb(4),2000.0,1.0,1.0,True
5881,Mind bomb(m4),2000.0,1.0,1.0,True
9733,Mind helmet,70.0,1200.0,1800.0,True
558,Mind rune,18000.0,1.0,1.0,False
9731,Mind shield,70.0,1200.0,1800.0,True
1448,Mind talisman,11000.0,1.0,2.0,False
5529,Mind tiara,40.0,40.0,60.0,False
5014,Mining helmet,4.0,240.0,360.0,True
9475,Mint cake,10000.0,100.0,150.0,True
4156,Mirror shield,40.0,2000.0,3000.0,True
20730,Mist battlestaff,8.0,6200.0,9300.0,True
4695,Mist rune,18000.0,8.0,12.0,True
9419,Mith grapple,11000.0,1.0,1.0,True
9418,Mith grapple (unf),11000.0,19.0,28.0,True
9416,Mith grapple tip,11000.0,12.0,18.0,True
1315,Mithril 2h sword,125.0,1040.0,1560.0,False
888,Mithril arrow,7000.0,12.0,19.0,False
889,Mithril arrow(p),7000.0,12.0,19.0,True
5619,Mithril arrow(p+),7000.0,12.0,19.0,True
5625,Mithril arrow(p++),7000.0,12.0,19.0,True
42,Mithril arrowtips,10000.0,6.0,9.0,True
1355,Mithril axe,40.0,208.0,312.0,False
2359,Mithril bar,10000.0,120.0,180.0,False
1369,Mithril battleaxe,125.0,676.0,1014.0,False
9142,Mithril bolts,7000.0,8.0,12.0,True
9289,Mithril bolts (p),11000.0,8.0,12.0,True
9296,Mithril bolts (p+),11000.0,8.0,12.0,True
9303,Mithril bolts (p++),11000.0,8.0,12.0,True
9379,Mithril bolts (unf),13000.0,1.0,1.0,True
4127,Mithril boots,125.0,312.0,468.0,True
4793,Mithril brutal,11000.0,20.0,30.0,True
31910,Mithril cannonball,11000.0,24.0,36.0,True
1109,Mithril chainbody,125.0,780.0,1170.0,False
3099,Mithril claws,125.0,190.0,285.0,True
9181,Mithril crossbow,125.0,313.0,469.0,True
9461,Mithril crossbow (u),10000.0,300.0,450.0,True
1209,Mithril dagger,125.0,130.0,195.0,False
1225,Mithril dagger(p),125.0,130.0,195.0,True
5674,Mithril dagger(p+),125.0,130.0,195.0,True
5692,Mithril dagger(p++),125.0,130.0,195.0,True
809,Mithril dart,7000.0,10.0,15.0,True
822,Mithril dart tip,20000.0,4.0,7.0,True
815,Mithril dart(p),7000.0,10.0,15.0,True
5632,Mithril dart(p+),7000.0,10.0,15.0,True
5639,Mithril dart(p++),7000.0,10.0,15.0,True
12369,Mithril dragon mask,4.0,4000.0,6000.0,True
28208,Mithril felling axe,999.0,208.0,312.0,True
1159,Mithril full helm,125.0,572.0,858.0,False
12283,Mithril full helm (g),8.0,572.0,858.0,False
12293,Mithril full helm (t),8.0,572.0,858.0,False
13008,Mithril gold-trimmed set (lg),8.0,2000.0,3000.0,False
13010,Mithril gold-trimmed set (sk),8.0,2000.0,3000.0,False
3198,Mithril halberd,125.0,1040.0,1560.0,True
11373,Mithril hasta,125.0,338.0,507.0,True
11400,Mithril hasta(p),125.0,338.0,507.0,True
11403,Mithril hasta(p+),125.0,338.0,507.0,True
11405,Mithril hasta(p++),125.0,338.0,507.0,True
828,Mithril javelin,7000.0,25.0,38.0,True
19576,Mithril javelin tips,10000.0,66.0,99.0,True
834,Mithril javelin(p),7000.0,25.0,38.0,True
5645,Mithril javelin(p+),7000.0,25.0,38.0,True
5651,Mithril javelin(p++),7000.0,25.0,38.0,True
32008,Mithril keel parts,100.0,500.0,750.0,True
1197,Mithril kiteshield,125.0,884.0,1326.0,False
12281,Mithril kiteshield (g),8.0,884.0,1326.0,False
12291,Mithril kiteshield (t),8.0,884.0,1326.0,False
866,Mithril knife,7000.0,10.0,16.0,True
873,Mithril knife(p),7000.0,10.0,16.0,True
5657,Mithril knife(p+),7000.0,10.0,16.0,True
5664,Mithril knife(p++),7000.0,10.0,16.0,True
9427,Mithril limbs,10000.0,260.0,390.0,True
1299,Mithril longsword,125.0,520.0,780.0,False
1428,Mithril mace,125.0,234.0,351.0,False
1143,Mithril med helm,125.0,312.0,468.0,False
4822,Mithril nails,13000.0,7.0,10.0,True
447,Mithril ore,13000.0,64.0,97.0,False
1273,Mithril pickaxe,40.0,520.0,780.0,False
1121,Mithril platebody,125.0,2080.0,3120.0,False
12277,Mithril platebody (g),8.0,2080.0,3120.0,False
12287,Mithril platebody (t),8.0,2080.0,3120.0,False
1071,Mithril platelegs,125.0,1040.0,1560.0,False
12279,Mithril platelegs (g),8.0,1040.0,1560.0,False
12289,Mithril platelegs (t),8.0,1040.0,1560.0,False
1085,Mithril plateskirt,125.0,1040.0,1560.0,False
12285,Mithril plateskirt (g),8.0,1040.0,1560.0,False
12295,Mithril plateskirt (t),8.0,1040.0,1560.0,False
1329,Mithril scimitar,125.0,416.0,624.0,False
299,Mithril seeds,18000.0,80.0,120.0,True
13000,Mithril set (lg),8.0,2000.0,3000.0,False
13002,Mithril set (sk),8.0,2000.0,3000.0,False
1243,Mithril spear,125.0,338.0,507.0,True
1257,Mithril spear(p),125.0,338.0,507.0,True
5710,Mithril spear(p+),125.0,338.0,507.0,True
5724,Mithril spear(p++),125.0,338.0,507.0,True
1181,Mithril sq shield,125.0,624.0,936.0,False
1285,Mithril sword,125.0,338.0,507.0,False
803,Mithril thrownaxe,7000.0,28.0,42.0,True
13004,Mithril trimmed set (lg),8.0,2000.0,3000.0,False
13006,Mithril trimmed set (sk),8.0,2000.0,3000.0,False
1343,Mithril warhammer,125.0,664.0,996.0,False
2472,Mixed flowers,150.0,40.0,60.0,True
31166,Mixed hide armour set,999.0,58000.0,87000.0,True
29292,Mixed hide base,999.0,3600.0,5400.0,True
29286,Mixed hide boots,999.0,1600.0,2400.0,True
29289,Mixed hide cape,100.0,1600.0,2400.0,True
29283,Mixed hide legs,100.0,1600.0,2400.0,True
29280,Mixed hide top,100.0,1600.0,2400.0,True
31099,Mokhaiotl waystone,100.0,4000.0,6000.0,True
7416,Mole claw,50.0,240.0,360.0,True
7418,Mole skin,50.0,160.0,240.0,True
23285,Mole slippers,4.0,400.0,600.0,False
1775,Molten glass,13000.0,1.0,1.0,True
542,Monk's robe,125.0,12.0,18.0,False
20202,Monk's robe (g),4.0,12.0,18.0,False
23306,Monk's robe (t),4.0,200.0,300.0,False
544,Monk's robe top,125.0,16.0,24.0,False
20199,Monk's robe top (g),4.0,20.0,30.0,False
23303,Monk's robe top (t),4.0,200.0,300.0,False
4014,Monkey bar,6000.0,20.0,30.0,True
3183,Monkey bones,3000.0,1.0,1.0,False
4012,Monkey nuts,6000.0,1.0,1.0,True
19610,Monkey tail,8.0,20000.0,30000.0,True
7946,Monkfish,13000.0,92.0,138.0,True
12353,Monocle,4.0,480.0,720.0,True
29418,Moon-lite,999.0,6.0,9.0,True
24949,Moonclan teleport (tablet),10000.0,1.0,1.0,True
29171,Moonlight antelope antler,18000.0,1.0,1.0,True
29174,Moonlight antelope fur,18000.0,4.0,6.0,True
28878,Moonlight antler bolts,11000.0,12.0,18.0,True
2955,Moonlight mead,2000.0,2.0,3.0,True
5817,Moonlight mead(4),2000.0,1.0,1.0,True
5749,Moonlight mead(m),2000.0,2.0,3.0,True
5897,Moonlight mead(m4),2000.0,1.0,1.0,True
28893,Moonlight moth (item),125.0,1.0,1.0,True
29213,Moonlight moth mix (1),999.0,12.0,18.0,True
29195,Moonlight moth mix (2),125.0,12.0,18.0,True
22636,Morrigan's javelin,100.0,1600.0,2400.0,True
22634,Morrigan's throwing axe,100.0,1600.0,2400.0,True
2970,Mort myre fungus,13000.0,1.0,1.0,True
2974,Mort myre pear,13000.0,1.0,1.0,True
2972,Mort myre stem,13000.0,1.0,1.0,True
12406,Mort'ton teleport,10000.0,4.0,6.0,True
12411,Mos le'harmless teleport,10000.0,4.0,6.0,True
22832,Mottled eel,13000.0,1.0,1.0,True
6562,Mud battlestaff,8.0,6800.0,10200.0,True
7170,Mud pie,11000.0,21.0,32.0,True
4698,Mud rune,18000.0,8.0,12.0,True
991,Muddy key,11000.0,32.0,48.0,False
20083,Mummy's body,4.0,1.0,1.0,True
20092,Mummy's feet,4.0,1.0,1.0,True
20086,Mummy's hands,4.0,1.0,1.0,True
20080,Mummy's head,4.0,1.0,1.0,True
20089,Mummy's legs,4.0,1.0,1.0,True
6004,Mushroom,11000.0,15.0,22.0,True
7066,Mushroom & onion,13000.0,18.0,27.0,True
21690,Mushroom pie,10000.0,12.0,18.0,True
7058,Mushroom potato,13000.0,18.0,27.0,True
5282,Mushroom spore,200.0,34.0,51.0,True
12351,Musketeer hat,4.0,1400.0,2100.0,True
12443,Musketeer pants,4.0,748.0,1122.0,True
12441,Musketeer tabard,4.0,752.0,1128.0,True
3327,Myre snelm,150.0,120.0,180.0,True
1405,Mystic air staff,18000.0,17000.0,25500.0,True
4097,Mystic boots,125.0,4000.0,6000.0,True
4107,Mystic boots (dark),70.0,4000.0,6000.0,True
23059,Mystic boots (dusk),70.0,4000.0,6000.0,True
4117,Mystic boots (light),70.0,4000.0,6000.0,True
20739,Mystic dust staff,8.0,17000.0,25500.0,True
1407,Mystic earth staff,18000.0,17000.0,25500.0,True
1401,Mystic fire staff,18000.0,17000.0,25500.0,True
4095,Mystic gloves,125.0,4000.0,6000.0,True
4105,Mystic gloves (dark),70.0,4000.0,6000.0,True
23056,Mystic gloves (dusk),70.0,4000.0,6000.0,True
4115,Mystic gloves (light),70.0,4000.0,6000.0,True
4089,Mystic hat,125.0,6000.0,9000.0,True
4099,Mystic hat (dark),70.0,6000.0,9000.0,True
23047,Mystic hat (dusk),70.0,6000.0,9000.0,True
4109,Mystic hat (light),70.0,6000.0,9000.0,True
3054,Mystic lava staff,8.0,18000.0,27000.0,True
20733,Mystic mist staff,8.0,17000.0,25500.0,True
6563,Mystic mud staff,8.0,18000.0,27000.0,True
4093,Mystic robe bottom,125.0,32000.0,48000.0,True
4103,Mystic robe bottom (dark),70.0,32000.0,48000.0,True
23053,Mystic robe bottom (dusk),70.0,32000.0,48000.0,True
4113,Mystic robe bottom (light),70.0,32000.0,48000.0,True
4091,Mystic robe top,125.0,48000.0,72000.0,True
4101,Mystic robe top (dark),70.0,48000.0,72000.0,True
23050,Mystic robe top (dusk),70.0,48000.0,72000.0,True
4111,Mystic robe top (light),70.0,48000.0,72000.0,True
23113,Mystic set (blue),70.0,94000.0,141000.0,True
23116,Mystic set (dark),70.0,94000.0,141000.0,True
23119,Mystic set (dusk),70.0,94000.0,141000.0,True
23110,Mystic set (light),70.0,94000.0,141000.0,True
12000,Mystic smoke staff,8.0,17000.0,25500.0,True
11789,Mystic steam staff,8.0,18000.0,27000.0,True
1403,Mystic water staff,18000.0,17000.0,25500.0,True
10937,Nail beast nails,11000.0,120.0,180.0,True
12402,Nardah teleport,10000.0,4.0,6.0,True
31954,Narwhal horn,999.0,3200.0,4800.0,True
5098,Nasturtium seed,200.0,4.0,6.0,True
6012,Nasturtiums,600.0,1.0,2.0,True
11250,Nature impling jar,18000.0,20.0,30.0,True
28152,Nature offerings,999.0,8.0,12.0,True
561,Nature rune,18000.0,72.0,108.0,False
1462,Nature talisman,11000.0,1.0,2.0,True
5541,Nature tiara,40.0,40.0,60.0,True
12325,Navy cavalier,4.0,80.0,120.0,True
1597,Necklace mould,40.0,2.0,3.0,False
19547,Necklace of anguish,8.0,80800.0,121200.0,True
21157,Necklace of faith,10000.0,570.0,855.0,True
21146,Necklace of passage(5),10000.0,510.0,765.0,True
1733,Needle,40.0,1.0,1.0,False
10826,Neitiznot shield,70.0,200.0,300.0,True
8439,Nice hedge (bagged),10000.0,4000.0,6000.0,True
31719,Nickel ore,999.0,160.0,240.0,True
24422,Nightmare staff,8.0,240000.0,360000.0,True
26368,Nihil dust,11000.0,200.0,300.0,True
26372,Nihil horn,999.0,800000.0,1200000.0,True
26231,Nihil shard,30000.0,2000.0,3000.0,True
30676,Nimbleness charm,999.0,4000.0,6000.0,True
11254,Ninja impling jar,18000.0,20.0,30.0,True
10150,Noose wand,40.0,1.0,2.0,True
4168,Nose peg,70.0,80.0,120.0,True
29098,Not meat,999.0,1.0,1.0,True
29796,Noxious halberd,8.0,200000.0,300000.0,True
21555,Numulite,30000.0,4.0,6.0,True
19918,Nunchaku,8.0,2400.0,3600.0,True
8504,Oak armchair (flatpack),500.0,4.0,6.0,True
9859,Oak armour case (flatpack),500.0,4.0,6.0,True
8578,Oak bed (flatpack),500.0,4.0,6.0,True
8564,Oak bench (flatpack),500.0,4.0,6.0,True
21515,Oak bird house,250.0,2.0,3.0,True
6410,Oak blackjack(d),125.0,160.0,240.0,True
6408,Oak blackjack(o),125.0,160.0,240.0,True
8512,Oak bookcase (flatpack),500.0,4.0,6.0,True
9843,Oak cape rack (flatpack),500.0,4.0,6.0,True
8502,Oak chair (flatpack),500.0,4.0,6.0,True
8590,Oak clock (flatpack),500.0,4.0,6.0,True
8550,Oak dining table (flatpack),500.0,4.0,6.0,True
8612,Oak drawers (flatpack),500.0,4.0,6.0,True
8600,Oak dresser (flatpack),500.0,4.0,6.0,True
9865,Oak fancy dress box (flatpack),500.0,4.0,6.0,True
32044,Oak hull parts,100.0,250.0,375.0,True
8530,Oak kitchen table (flatpack),500.0,4.0,6.0,True
6022,Oak leaves,999.0,1.0,1.0,True
1521,Oak logs,15000.0,8.0,12.0,False
845,Oak longbow,18000.0,64.0,96.0,False
56,Oak longbow (u),10000.0,32.0,48.0,True
9852,Oak magic wardrobe (flatpack),500.0,4.0,6.0,True
8778,Oak plank,13000.0,100.0,150.0,True
3440,Oak pyre logs,11000.0,16.0,24.0,True
31967,Oak repair kit,13000.0,160.0,240.0,True
6043,Oak roots,11000.0,1.0,1.0,True
5370,Oak sapling,200.0,1.0,1.0,True
8598,Oak shaving stand (flatpack),500.0,4.0,6.0,True
22251,Oak shield,18000.0,32.0,48.0,True
843,Oak shortbow,18000.0,40.0,60.0,False
54,Oak shortbow (u),10000.0,20.0,30.0,True
9442,Oak stock,10000.0,10.0,16.0,True
9849,Oak toy box (flatpack),500.0,4.0,6.0,True
9862,Oak treasure chest (flatpack),500.0,4.0,6.0,True
8614,Oak wardrobe (flatpack),500.0,4.0,6.0,True
30744,Oathplate armour set,999.0,58000.0,87000.0,True
30753,Oathplate chest,999.0,240000.0,360000.0,True
30750,Oathplate helm,999.0,80000.0,120000.0,True
30756,Oathplate legs,999.0,160000.0,240000.0,True
30765,Oathplate shards,999.0,400.0,600.0,True
21279,Obsidian armour set,5.0,50400.0,75600.0,True
6568,Obsidian cape,70.0,24000.0,36000.0,True
20050,Obsidian cape (r),70.0,24000.0,36000.0,True
21298,Obsidian helmet,70.0,22528.0,33792.0,True
21301,Obsidian platebody,70.0,33600.0,50400.0,True
21304,Obsidian platelegs,70.0,26800.0,40200.0,True
12002,Occult necklace,8.0,18000.0,27000.0,True
20065,Occult ornament kit,4.0,2000.0,3000.0,True
3331,Ochre snelm,150.0,120.0,180.0,True
11928,Odium shard 1,10000.0,12400.0,18600.0,True
11929,Odium shard 2,10000.0,12400.0,18600.0,True
11930,Odium shard 3,10000.0,12400.0,18600.0,True
11926,Odium ward,8.0,18000.0,27000.0,True
2866,Ogre arrow,7000.0,10.0,15.0,True
2864,Ogre arrow shaft,7000.0,1.0,1.0,True
4850,Ogre coffin key,3000.0,40.0,60.0,True
4522,Oil lamp,40.0,11.0,16.0,True
4537,Oil lantern,40.0,50.0,75.0,True
4540,Oil lantern frame,10000.0,36.0,54.0,True
20029,Old demon mask,4.0,1600.0,2400.0,True
13190,Old school bond,100.0,,,False
3428,Olive oil(1),10000.0,5.0,8.0,True
3426,Olive oil(2),10000.0,6.0,10.0,True
3424,Olive oil(3),10000.0,8.0,12.0,True
3422,Olive oil(4),10000.0,8.0,13.0,True
1957,Onion,13000.0,1.0,1.0,False
1875,Onion & tomato,11000.0,2.0,3.0,True
5319,Onion seed,600.0,1.0,1.0,True
5458,Onions(10),600.0,1.0,1.0,True
6573,Onyx,11000.0,80000.0,120000.0,True
6581,Onyx amulet,10000.0,80400.0,120600.0,True
6579,Onyx amulet (u),10000.0,80400.0,120600.0,True
9194,Onyx bolt tips,11000.0,400.0,600.0,True
9342,Onyx bolts,11000.0,5453.0,8179.0,True
9245,Onyx bolts (e),11000.0,6000.0,9000.0,True
11130,Onyx bracelet,10000.0,80400.0,120600.0,True
21973,Onyx dragon bolts,11000.0,5560.0,8340.0,True
21950,Onyx dragon bolts (e),11000.0,6320.0,9480.0,True
6577,Onyx necklace,10000.0,80400.0,120600.0,True
6575,Onyx ring,10000.0,80400.0,120600.0,True
1609,Opal,13000.0,40.0,60.0,True
21108,Opal amulet,10000.0,360.0,540.0,True
21099,Opal amulet (u),10000.0,360.0,540.0,True
45,Opal bolt tips,11000.0,2.0,4.0,True
879,Opal bolts,11000.0,2.0,4.0,True
9236,Opal bolts (e),11000.0,2.0,4.0,True
21117,Opal bracelet,10000.0,460.0,690.0,True
21955,Opal dragon bolts,11000.0,220.0,330.0,True
21932,Opal dragon bolts (e),11000.0,232.0,348.0,True
6313,Opal machete,15.0,200.0,300.0,True
21090,Opal necklace,10000.0,420.0,630.0,True
21081,Opal ring,10000.0,420.0,630.0,True
8560,Opulent table (flatpack),500.0,4.0,6.0,True
2108,Orange,13000.0,1.0,1.0,True
7321,Orange boater,4.0,90.0,135.0,True
1031,Orange cape,150.0,12.0,19.0,False
2110,Orange chunks,13000.0,1.0,1.0,True
1769,Orange dye,150.0,2.0,3.0,False
10091,Orange feather,8000.0,6.0,9.0,True
2470,Orange flowers,150.0,40.0,60.0,True
10146,Orange salamander,125.0,40.0,60.0,True
5498,Orange sapling,200.0,1.0,1.0,True
2112,Orange slices,13000.0,1.0,1.0,True
5285,Orange tree seed,200.0,12.0,18.0,True
5396,Oranges(5),600.0,1.0,1.0,True
24229,Ornate maul handle,50.0,2000.0,3000.0,True
26602,Osman's report,0.0,1.0,1.0,False
26219,Osmumten's fang,8.0,400000.0,600000.0,True
24951,Ourania teleport (tablet),10000.0,1.0,1.0,True
4834,Ourg bones,7500.0,1.0,1.0,True
407,Oyster,11000.0,80.0,120.0,True
411,Oyster pearl,11000.0,44.0,67.0,True
413,Oyster pearls,11000.0,560.0,840.0,True
12781,Paddewwa teleport (tablet),10000.0,1.0,1.0,True
5502,Palm sapling,200.0,1.0,1.0,True
5289,Palm tree seed,200.0,101.0,152.0,True
10396,Pantaloons,4.0,800.0,1200.0,True
5972,Papaya fruit,11000.0,25.0,38.0,True
5501,Papaya sapling,200.0,1.0,1.0,True
5288,Papaya tree seed,200.0,46.0,69.0,True
970,Papyrus,13000.0,4.0,6.0,True
12399,Partyhat & specs,4.0,720.0,1080.0,True
13173,Partyhat set,5.0,4.0,6.0,False
1953,Pastry dough,13000.0,1.0,1.0,False
6697,Pat of butter,11000.0,1.0,2.0,True
20226,Peaceful blessing,5.0,32.0,48.0,True
46,Pearl bolt tips,11000.0,4.0,7.0,True
880,Pearl bolts,11000.0,5.0,7.0,True
9238,Pearl bolts (e),11000.0,6.0,9.0,True
21959,Pearl dragon bolts,11000.0,260.0,390.0,True
21936,Pearl dragon bolts (e),11000.0,272.0,408.0,True
13237,Pegasian boots,15.0,30000.0,45000.0,True
13229,Pegasian crystal,15.0,18000.0,27000.0,True
12428,Penguin mask,4.0,480.0,720.0,True
29256,Perfected quetzal whistle blueprint,50.0,3000.0,4500.0,True
12407,Pest control teleport,10000.0,4.0,6.0,True
233,Pestle and mortar,40.0,1.0,2.0,True
26945,Pharaoh's sceptre (uncharged),999.0,33333.0,50000.0,True
11090,Phoenix necklace,10000.0,1620.0,2430.0,True
3398,Phrin remains,7500.0,1.0,1.0,True
2313,Pie dish,500.0,1.0,1.0,False
7162,Pie recipe book,15.0,2.0,3.0,True
2315,Pie shell,13000.0,1.0,2.0,False
351,Pike,6000.0,8.0,12.0,False
4689,Pile of salt,15.0,8.0,12.0,True
31484,Pillar coral,999.0,41.0,62.0,True
31513,Pillar frag,600.0,20.0,31.0,True
31665,Pillar potion (unf),999.0,10.0,15.0,True
2114,Pineapple,13000.0,1.0,1.0,True
2116,Pineapple chunks,13000.0,1.0,1.0,True
2301,Pineapple pizza,10000.0,40.0,60.0,True
2048,Pineapple punch,2000.0,12.0,18.0,True
2118,Pineapple ring,13000.0,1.0,1.0,True
5500,Pineapple sapling,200.0,1.0,1.0,True
5287,Pineapple seed,200.0,29.0,44.0,True
12309,Pink boater,4.0,90.0,135.0,True
626,Pink boots,150.0,80.0,120.0,True
6959,Pink cape,150.0,1.0,1.0,True
12339,Pink elegant blouse,4.0,800.0,1200.0,True
12317,Pink elegant legs,4.0,800.0,1200.0,True
12315,Pink elegant shirt,4.0,800.0,1200.0,True
12341,Pink elegant skirt,4.0,800.0,1200.0,True
656,Pink hat,150.0,64.0,96.0,True
12305,Pink headband,4.0,16.0,24.0,True
646,Pink robe bottoms,150.0,72.0,108.0,True
636,Pink robe top,150.0,72.0,108.0,True
1013,Pink skirt,150.0,1.0,1.0,False
7130,Pirate bandana (blue),150.0,40.0,60.0,True
7136,Pirate bandana (brown),150.0,40.0,60.0,True
7124,Pirate bandana (red),150.0,40.0,60.0,True
7112,Pirate bandana (white),150.0,40.0,60.0,True
7114,Pirate boots,150.0,140.0,210.0,True
12412,Pirate hat & patch,150.0,1200.0,1800.0,True
7116,Pirate leggings (beige),150.0,140.0,210.0,True
7132,Pirate leggings (blue),150.0,140.0,210.0,True
7138,Pirate leggings (brown),150.0,140.0,210.0,True
7126,Pirate leggings (red),150.0,140.0,210.0,True
2651,Pirate's hat,4.0,72.0,108.0,True
2997,Pirate's hook,4.0,35.0,53.0,True
